node_id,original_id,public,gender,age,region,completion_percentage
9210,374608,1,1,19,"presovsky kraj, vranov nad toplou",24
9212,374635,1,1,19,"zahranicie, zahranicie - gb",72
9216,374725,1,1,0,"zahranicie, zahranicie - ostatne",84
9217,374727,1,1,20,"zahranicie, zahranicie - gb",41
9218,374730,1,1,40,"bratislavsky kraj, senec",60
9221,374875,1,1,34,"kosicky kraj, kosice - dargovskych hrdinov",22
9222,374929,1,1,0,"kosicky kraj, kosice - ostatne",84
9219,374782,1,1,27,"kosicky kraj, michalovce",69
9223,375018,1,1,17,"kosicky kraj, kosice - okolie",86
9220,374825,1,1,28,"kosicky kraj, kosice - saca",78
9224,375027,1,0,16,"presovsky kraj, bardejov",72
9226,375167,1,0,0,"zahranicie, zahranicie - ostatne",69
9225,375148,1,1,0,"presovsky kraj, svidnik",93
9229,375262,1,1,20,"zahranicie, zahranicie - francuzsko",83
9227,375225,1,1,18,"kosicky kraj, spisska nova ves",78
9230,375265,1,0,17,"zahranicie, zahranicie - gb",41
9228,375252,1,1,0,"presovsky kraj, bardejov",69
9231,375664,1,1,11,"banskobystricky kraj, poltar",12
9232,375671,1,0,0,"presovsky kraj, hanusovce nad toplou",64
9233,375788,1,0,18,"kosicky kraj, kosice - okolie",52
9234,375882,1,0,0,"kosicky kraj, spisska nova ves",83
9236,376030,1,0,16,"trenciansky kraj, banovce nad bebravou",84
9237,376100,1,1,0,"ceska republika, cz - praha",29
9235,375990,1,1,34,"trnavsky kraj, dunajska streda",24
9239,376328,1,1,26,"presovsky kraj, presov",34
9238,376267,1,1,30,"trenciansky kraj, bojnice",12
9240,376526,1,0,17,"kosicky kraj, krompachy",97
9241,376528,1,1,19,"kosicky kraj, velke kapusany",55
9242,376555,1,1,19,"trenciansky kraj, prievidza",83
9244,376643,1,1,18,"presovsky kraj, bardejov",22
9243,376569,1,0,17,"banskobystricky kraj, rimavska sobota",74
9245,376712,1,1,0,"kosicky kraj, trebisov",86
9247,376762,1,1,0,"presovsky kraj, svidnik",47
9246,376732,1,0,0,"kosicky kraj, cierna nad tisou",29
9249,376854,1,1,0,"zahranicie, zahranicie - gb",69
9248,376836,1,1,17,"presovsky kraj, sabinov",19
9251,376926,1,1,20,"kosicky kraj, spisska nova ves",26
9252,376927,1,1,0,"kosicky kraj, velke kapusany",71
9253,376984,1,0,0,"kosicky kraj, kralovsky chlmec",17
9255,377012,1,1,0,"banskobystricky kraj, filakovo",19
9250,376916,1,0,17,"presovsky kraj, bardejov",60
9256,377018,1,0,0,"kosicky kraj, cierna nad tisou",41
9257,377038,0,1,23,"kosicky kraj, kosice - okolie",40
9254,377008,1,0,18,"kosicky kraj, kralovsky chlmec",12
9258,377191,1,1,0,"trenciansky kraj, prievidza",14
9260,377236,1,1,0,"kosicky kraj, kosice - zapad",72
9259,377233,1,1,17,"banskobystricky kraj, rimavska sobota",19
9261,377369,1,1,0,"presovsky kraj, bardejov",90
9268,377628,1,1,0,"trnavsky kraj, dunajska streda",12
9262,377497,1,1,18,"nitriansky kraj, sturovo",91
9263,377501,1,0,18,"presovsky kraj, stropkov",64
9264,377558,1,1,26,"trnavsky kraj, dunajska streda",12
9267,377605,1,1,24,"kosicky kraj, velke kapusany",16
9265,377562,1,0,0,"kosicky kraj, michalovce",74
9266,377594,1,1,24,"kosicky kraj, kralovsky chlmec",36
9271,377813,1,1,19,"zahranicie, zahranicie - ostatne",43
9270,377790,1,1,17,"presovsky kraj, stropkov",60
9272,377868,1,0,0,"kosicky kraj, cierna nad tisou",21
9275,377926,1,1,18,"kosicky kraj, kralovsky chlmec",71
9269,377758,0,1,29,"nitriansky kraj, komarno",62
9276,377942,1,1,20,"trnavsky kraj, dunajska streda",16
9278,378047,1,0,0,"kosicky kraj, cierna nad tisou",83
9273,377895,1,1,21,"presovsky kraj, poprad",64
9277,378004,1,1,19,"kosicky kraj, kralovsky chlmec",19
9274,377909,1,0,17,"kosicky kraj, kosice - sever",78
9279,378066,1,1,0,"zahranicie, zahranicie - gb",31
9280,378102,0,0,0,"nitriansky kraj, nove zamky",53
9281,378104,1,0,18,"kosicky kraj, cierna nad tisou",34
9285,378363,1,1,18,"kosicky kraj, kosice - zapad",17
9286,378364,1,0,0,"zahranicie, zahranicie - gb",91
9287,378367,1,0,16,"presovsky kraj, presov",22
9288,378397,1,0,17,"nitriansky kraj, sala",74
9284,378342,1,0,0,"zahranicie, zahranicie - gb",24
9282,378322,1,0,0,"nitriansky kraj, nove zamky",72
9283,378325,1,0,0,"nitriansky kraj, sala",67
9290,378498,1,1,20,"zahranicie, zahranicie - francuzsko",74
9291,378592,1,0,19,"trenciansky kraj, trencin",16
9289,378435,1,1,17,"nitriansky kraj, topolcany",79
9294,378800,1,1,20,"kosicky kraj, cierna nad tisou",71
9295,378801,1,1,0,"zahranicie, zahranicie - ostatne",14
9293,378699,0,0,0,"zahranicie, zahranicie - gb",64
9297,378901,1,1,0,"trnavsky kraj, vrbove",60
9299,378932,0,1,0,"trnavsky kraj, galanta",60
9298,378920,1,1,0,"bratislavsky kraj, malacky",79
9292,378613,1,1,20,"nitriansky kraj, komarno",17
9296,378868,1,1,0,"zilinsky kraj, zilina",41
9300,378995,1,1,0,"presovsky kraj, snina",83
9301,379035,1,1,23,"presovsky kraj, kezmarok",12
9302,379200,1,1,21,"nitriansky kraj, levice",81
9303,379396,1,0,22,"kosicky kraj, kosice - okolie",76
9304,379407,1,0,21,"kosicky kraj, kosice - okolie",76
9305,379469,1,0,0,"kosicky kraj, moldava nad bodvou",78
9306,379526,1,0,0,"kosicky kraj, moldava nad bodvou",59
9307,379529,1,1,0,"kosicky kraj, kosice - okolie",50
9308,379737,1,0,19,"kosicky kraj, kosice - okolie",28
9310,380317,1,0,18,"trenciansky kraj, prievidza",57
9309,380275,1,1,20,"kosicky kraj, kosice - ostatne",24
9311,380361,1,0,16,"kosicky kraj, spisska nova ves",59
9312,380408,1,0,16,"zahranicie, zahranicie - gb",76
9313,380674,1,0,15,"zahranicie, zahranicie - gb",81
9314,380943,1,1,0,"nitriansky kraj, nitra",69
9315,381185,1,1,0,"bratislavsky kraj, bratislava - ostatne",14
9316,381201,1,1,22,"kosicky kraj, moldava nad bodvou",71
9318,381378,1,1,18,"presovsky kraj, levoca",29
9317,381365,1,0,19,"presovsky kraj, stropkov",64
9319,381434,1,0,0,"trenciansky kraj, myjava",67
9321,381799,1,0,14,"banskobystricky kraj, brezno",84
9322,381827,0,0,13,"ceska republika, cz - praha",12
9320,381654,1,1,0,"zahranicie, zahranicie - ostatne",16
9324,382024,1,0,18,"zahranicie, zahranicie - kanada",78
9323,382015,1,1,24,"trnavsky kraj, galanta",69
9326,382173,1,1,20,"banskobystricky kraj, lucenec",60
9327,382175,1,1,0,"nitriansky kraj, sahy",71
9325,382091,1,1,17,"kosicky kraj, michalovce",90
9328,382383,1,1,17,"trenciansky kraj, myjava",74
9329,382402,1,0,15,"kosicky kraj, michalovce",72
9330,382473,1,0,14,"zahranicie, zahranicie - gb",81
9332,382533,0,0,17,"presovsky kraj, poprad",98
9334,382564,1,0,16,"kosicky kraj, trebisov",12
9331,382474,1,0,0,"zahranicie, zahranicie - gb",78
9333,382557,1,0,0,"kosicky kraj, roznava",74
9335,382577,1,1,15,"kosicky kraj, kosice - okolie",72
9341,382636,1,0,15,"presovsky kraj, humenne",31
9336,382579,1,1,0,"zahranicie, zahranicie - gb",60
9342,382696,1,0,16,"zahranicie, zahranicie - gb",21
9343,382697,1,1,23,"kosicky kraj, michalovce",78
9337,382627,1,0,14,"zahranicie, zahranicie - gb",36
9338,382628,1,0,0,"kosicky kraj, michalovce",50
9345,382835,1,0,17,"trnavsky kraj, senica",31
9339,382632,1,0,14,"banskobystricky kraj, tornala",12
9344,382703,1,0,19,"zahranicie, zahranicie - gb",59
9340,382635,0,1,0,"kosicky kraj, kosice - okolie",86
9346,382853,1,0,15,"kosicky kraj, spisska nova ves",83
9348,383102,1,0,0,"kosicky kraj, spisska nova ves",26
9347,383048,1,1,19,"presovsky kraj, vranov nad toplou",69
9351,383148,1,0,0,"trenciansky kraj, stara tura",28
9349,383124,1,0,21,"banskobystricky kraj, velky krtis",72
9350,383125,1,0,17,"trnavsky kraj, galanta",43
9352,383184,0,0,0,"kosicky kraj, michalovce",33
9353,383185,1,0,15,"zahranicie, zahranicie - gb",86
9354,383188,1,0,0,"ceska republika, cz - ustecky kraj",81
9356,383793,1,0,0,"trenciansky kraj, prievidza",95
9355,383789,1,0,19,"kosicky kraj, roznava",91
9357,383880,1,0,34,"presovsky kraj, poprad",67
9358,383945,1,0,17,"presovsky kraj, poprad",86
9359,384031,1,1,19,"banskobystricky kraj, revuca",62
9363,384347,0,0,18,"kosicky kraj, kosice - sidlisko tahanovce",86
9360,384314,1,0,17,"kosicky kraj, kosice - okolie",31
9361,384343,1,0,16,"zahranicie, zahranicie - gb",74
9364,384360,1,1,24,"presovsky kraj, sabinov",67
9362,384345,1,1,14,"banskobystricky kraj, poltar",16
9365,384607,1,0,21,"kosicky kraj, michalovce",86
9366,384608,1,0,17,"zahranicie, zahranicie - gb",76
9367,384611,1,0,19,"zahranicie, zahranicie - gb",38
9369,384718,1,1,18,"kosicky kraj, michalovce",84
9370,384761,1,0,18,"presovsky kraj, presov",21
9371,384813,1,0,22,"zahranicie, zahranicie - gb",48
9372,384844,1,0,20,"nitriansky kraj, sturovo",67
9368,384671,1,0,19,"zahranicie, zahranicie - gb",74
9373,384875,1,0,17,"zahranicie, zahranicie - gb",79
9374,384878,0,0,0,"zahranicie, zahranicie - gb",88
9375,385240,1,0,16,"kosicky kraj, kosice - okolie",22
9377,385293,1,1,0,"kosicky kraj, kosice - okolie",72
9379,385322,1,0,0,"banskobystricky kraj, banska bystrica",21
9378,385295,1,0,18,"kosicky kraj, kosice - okolie",31
9376,385288,1,1,0,"kosicky kraj, kosice - okolie",40
9380,385326,1,0,0,"presovsky kraj, presov",59
9382,385414,1,1,20,"kosicky kraj, kosice - okolie",62
9383,385456,1,0,15,"kosicky kraj, kosice - okolie",64
9381,385409,1,0,0,"kosicky kraj, kosice - okolie",55
9384,385548,1,1,0,"kosicky kraj, kosice - krasna nad hornadom",14
9385,385556,1,0,0,"kosicky kraj, kosice - zapad",55
9386,385559,1,0,18,"kosicky kraj, kosice - okolie",31
9388,385613,1,1,26,"presovsky kraj, bardejov",62
9387,385601,1,0,0,"zahranicie, zahranicie - ostatne",50
9389,385753,1,0,18,"zahranicie, zahranicie - gb",84
9392,385981,0,0,0,"zahranicie, zahranicie - usa",12
9391,385969,1,0,15,"zahranicie, zahranicie - gb",90
9390,385859,1,0,17,"zahranicie, zahranicie - gb",81
9393,386032,1,0,19,"zahranicie, zahranicie - gb",98
9394,386052,1,1,0,"kosicky kraj, kosice - sidlisko tahanovce",66
9396,386106,1,0,0,"zahranicie, zahranicie - gb",86
9395,386083,1,1,18,"nitriansky kraj, sala",71
9397,386139,1,0,0,"nitriansky kraj, nitra",22
9398,386205,0,0,0,"zahranicie, zahranicie - kanada",55
9399,386380,1,1,17,"presovsky kraj, presov",29
9401,386628,1,0,0,"kosicky kraj, kosice - okolie",74
9400,386475,0,0,0,"kosicky kraj, trebisov",50
9402,386785,1,1,18,"kosicky kraj, velke kapusany",36
9405,387061,1,1,20,"trnavsky kraj, dunajska streda",71
9406,387077,1,0,17,"bratislavsky kraj, malacky",71
9403,386966,1,0,0,"bratislavsky kraj, malacky",81
9404,387025,1,0,15,"presovsky kraj, vranov nad toplou",90
9407,387196,1,0,33,"zilinsky kraj, zilina",79
9409,387513,1,1,15,"kosicky kraj, kosice - krasna nad hornadom",88
9408,387503,1,1,0,"kosicky kraj, kosice - okolie",78
9410,387779,1,1,17,"zahranicie, zahranicie - ostatne",88
9411,387832,1,1,19,"bratislavsky kraj, malacky",59
9414,387956,1,1,20,"bratislavsky kraj, bratislava - okolie",60
9416,388010,1,0,18,"trnavsky kraj, holic",47
9415,387975,1,0,24,"trenciansky kraj, prievidza",66
9412,387876,1,0,0,"zahranicie, zahranicie - gb",72
9413,387898,1,0,16,"trnavsky kraj, vrbove",71
9417,388132,1,0,0,"zahranicie, zahranicie - ostatne",93
9418,388219,1,1,0,"trenciansky kraj, dubnica nad vahom",14
9419,388270,1,1,18,"bratislavsky kraj, malacky",57
9420,388579,1,1,19,"nitriansky kraj, nove zamky",60
9421,388956,1,0,0,"nitriansky kraj, sala",62
9422,388989,1,0,15,"ceska republika, cz - ustecky kraj",50
9424,389195,1,0,19,"kosicky kraj, spisska nova ves",84
9425,389232,1,0,0,"kosicky kraj, krompachy",83
9426,389259,1,0,19,"trnavsky kraj, holic",66
9423,389037,1,0,17,"presovsky kraj, humenne",84
9428,389417,1,1,0,"banskobystricky kraj, banska bystrica",72
9427,389414,1,1,20,"zilinsky kraj, namestovo",86
9430,389646,1,1,0,"kosicky kraj, spisska nova ves",22
9431,389662,1,1,0,"kosicky kraj, michalovce",41
9429,389580,1,0,17,"kosicky kraj, spisska nova ves",100
9434,389836,0,1,0,"presovsky kraj, bardejov",72
9435,389884,1,0,0,"presovsky kraj, bardejov",50
9436,389972,1,0,18,"kosicky kraj, spisska nova ves",16
9432,389726,0,0,20,"presovsky kraj, bardejov",91
9433,389729,1,1,20,"ceska republika, cz - plzensky kraj",86
9437,390111,1,0,0,"presovsky kraj, bardejov",67
9438,390470,0,1,19,"banskobystricky kraj, filakovo",19
9439,390648,1,1,17,"zahranicie, zahranicie - gb",84
9440,390812,1,1,18,"banskobystricky kraj, filakovo",69
9441,390813,1,1,0,"banskobystricky kraj, filakovo",45
9442,390829,1,0,17,"banskobystricky kraj, filakovo",14
9443,390859,1,1,18,"banskobystricky kraj, filakovo",83
9445,390992,1,0,16,"nitriansky kraj, levice",14
9444,390968,1,1,0,"nitriansky kraj, levice",66
9446,391130,1,0,0,"kosicky kraj, michalovce",19
9447,391444,1,0,27,"trnavsky kraj, sered",50
9448,391476,1,0,0,"trenciansky kraj, puchov",24
9449,391621,1,1,0,"presovsky kraj, humenne",69
9452,391712,1,0,18,"banskobystricky kraj, detva",66
9450,391632,1,1,0,"zahranicie, zahranicie - usa",72
9451,391686,1,0,17,"banskobystricky kraj, detva",67
9453,391855,1,0,18,"trnavsky kraj, trnava",67
9456,391996,1,0,18,"nitriansky kraj, hurbanovo",67
9454,391970,1,1,18,"nitriansky kraj, nitra",98
9457,392029,1,1,25,"nitriansky kraj, nove zamky",50
9458,392035,1,1,17,"nitriansky kraj, nove zamky",60
9455,391989,1,1,16,"nitriansky kraj, nove zamky",67
9459,392119,1,1,0,"zahranicie, zahranicie - ostatne",12
9460,392164,1,0,18,"trnavsky kraj, trnava",71
9462,392402,1,1,18,"presovsky kraj, vranov nad toplou",88
9461,392324,1,0,17,"trnavsky kraj, trnava",22
9465,392491,1,1,0,"presovsky kraj, vranov nad toplou",57
9463,392427,1,1,20,"presovsky kraj, vranov nad toplou",69
9464,392441,1,1,0,"presovsky kraj, humenne",16
9466,392706,1,1,27,"nitriansky kraj, levice",12
9467,392915,1,0,16,"kosicky kraj, roznava",71
9470,393006,1,1,20,"presovsky kraj, lipany",72
9468,392951,1,1,17,"zahranicie, zahranicie - gb",91
9469,392998,1,1,21,"kosicky kraj, krompachy",78
9472,393155,1,1,0,"bratislavsky kraj, bratislava - petrzalka",12
9471,393027,1,1,0,"zahranicie, zahranicie - usa",40
9473,393208,1,0,30,"bratislavsky kraj, bratislava - vajnory",14
9474,393265,1,0,19,"presovsky kraj, bardejov",55
9477,393466,1,1,24,"bratislavsky kraj, bratislava - ruzinov",12
9476,393414,1,1,18,"zahranicie, zahranicie - gb",71
9475,393403,1,1,16,"presovsky kraj, presov",12
9478,393537,1,1,25,"presovsky kraj, vranov nad toplou",78
9479,393620,1,1,16,"presovsky kraj, presov",26
9480,393671,1,1,26,"presovsky kraj, bardejov",12
9481,393863,1,0,0,"zahranicie, zahranicie - ostatne",79
9482,394207,1,1,26,"kosicky kraj, michalovce",67
9483,394239,1,0,24,"banskobystricky kraj, revuca",74
9485,394727,1,0,20,"trenciansky kraj, handlova",76
9486,394774,1,1,17,"trenciansky kraj, handlova",78
9484,394718,1,0,19,"kosicky kraj, spisska nova ves",45
9487,394790,1,1,22,"trenciansky kraj, prievidza",60
9488,394942,1,1,0,"presovsky kraj, poprad",59
9489,395280,1,1,24,"nitriansky kraj, topolcany",12
9490,395574,1,1,0,"nitriansky kraj, topolcany",69
9491,395687,1,0,16,"presovsky kraj, bardejov",95
9492,395856,1,0,16,"presovsky kraj, humenne",93
9493,396059,1,1,0,"zahranicie, zahranicie - ostatne",90
9495,396364,1,0,0,"nitriansky kraj, kolarovo",34
9494,396298,1,1,0,"presovsky kraj, poprad",45
9497,396546,0,0,0,"kosicky kraj, kosice - stare mesto",91
9496,396510,1,1,17,"kosicky kraj, kosice - okolie",88
9498,396680,1,0,14,"presovsky kraj, presov",86
9502,396770,1,1,23,"zahranicie, zahranicie - gb",59
9501,396759,1,1,20,"trnavsky kraj, galanta",71
9499,396684,1,0,17,"zahranicie, zahranicie - gb",28
9503,396882,1,1,0,"kosicky kraj, roznava",31
9500,396720,1,0,15,"presovsky kraj, levoca",93
9505,397038,1,1,18,"banskobystricky kraj, zvolen",86
9507,397172,1,0,0,"trenciansky kraj, partizanske",79
9504,396988,1,0,17,"zahranicie, zahranicie - usa",24
9509,397263,1,1,23,"presovsky kraj, levoca",26
9506,397160,1,1,15,"presovsky kraj, poprad",81
9508,397184,1,1,18,"banskobystricky kraj, krupina",24
9511,397430,1,1,20,"ceska republika, cz - karlovarsky kraj",59
9510,397302,1,1,17,"presovsky kraj, poprad",17
9512,397438,1,1,0,"kosicky kraj, spisska nova ves",88
9513,397536,1,0,0,"ceska republika, cz - praha",21
9515,397655,1,1,0,"presovsky kraj, poprad",98
9514,397543,0,0,0,"kosicky kraj, spisska nova ves",91
9517,397714,1,1,18,"banskobystricky kraj, tisovec",71
9518,397722,1,0,22,"zahranicie, zahranicie - kanada",16
9516,397687,1,1,15,"presovsky kraj, snina",38
9520,398001,1,1,18,"zahranicie, zahranicie - gb",59
9522,398041,1,1,0,"zahranicie, zahranicie - francuzsko",86
9519,397783,1,1,20,"trnavsky kraj, piestany",71
9521,398006,1,1,0,"zahranicie, zahranicie - gb",21
9523,398169,1,1,0,"kosicky kraj, trebisov",90
9524,398245,1,0,0,"banskobystricky kraj, velky krtis",14
9525,398328,1,1,0,"trenciansky kraj, trencianske teplice",14
9526,398421,1,1,0,"zahranicie, zahranicie - kanada",81
9527,398512,1,1,7,"presovsky kraj, hanusovce nad toplou",71
9529,398567,1,0,18,"presovsky kraj, sabinov",83
9531,398611,1,0,0,"kosicky kraj, krompachy",76
9528,398519,1,0,17,"presovsky kraj, sabinov",31
9530,398577,1,1,15,"banskobystricky kraj, poltar",84
9532,398824,1,0,0,"trenciansky kraj, trencin",74
9533,398916,1,1,0,"presovsky kraj, hanusovce nad toplou",78
9534,399118,1,1,20,"trnavsky kraj, galanta",74
9536,399160,1,1,0,"kosicky kraj, kosice - dargovskych hrdinov",12
9540,399223,1,1,19,"trnavsky kraj, holic",71
9542,399278,1,1,0,"zahranicie, zahranicie - kanada",21
9537,399173,1,0,17,"nitriansky kraj, levice",59
9544,399349,1,1,19,"zahranicie, zahranicie - gb",38
9538,399177,1,0,0,"zahranicie, zahranicie - gb",52
9541,399255,0,1,0,"presovsky kraj, snina",66
9535,399145,1,0,19,"kosicky kraj, spisska nova ves",93
9539,399188,1,1,19,"kosicky kraj, spisska nova ves",66
9543,399342,1,0,18,"trnavsky kraj, galanta",84
9547,399556,1,1,17,"zahranicie, zahranicie - gb",69
9548,399560,1,1,25,"presovsky kraj, presov",43
9546,399548,1,1,37,"kosicky kraj, kosice - ostatne",12
9545,399434,1,0,17,"kosicky kraj, kosice - okolie",69
9549,399663,1,0,24,"banskobystricky kraj, krupina",59
9550,399674,1,1,18,"kosicky kraj, spisska nova ves",81
9553,399860,1,1,19,"zahranicie, zahranicie - gb",43
9551,399777,1,0,0,"zahranicie, zahranicie - australia",88
9552,399779,1,1,0,"kosicky kraj, kosice - saca",78
9554,399997,1,1,20,"zahranicie, zahranicie - gb",86
9555,400001,1,1,0,"kosicky kraj, michalovce",26
9556,400048,1,1,17,"zahranicie, zahranicie - gb",26
9558,400102,1,0,14,"kosicky kraj, kosice - stare mesto",12
9559,400174,1,1,0,"kosicky kraj, kosice - sever",100
9557,400079,1,1,17,"presovsky kraj, humenne",83
9560,400177,1,0,0,"kosicky kraj, michalovce",86
9561,400270,1,0,19,"banskobystricky kraj, krupina",26
9562,400273,1,0,18,"banskobystricky kraj, krupina",78
9563,400667,1,1,20,"kosicky kraj, kosice - zapad",55
9564,400821,1,0,18,"banskobystricky kraj, velky krtis",71
9565,400991,1,1,18,"nitriansky kraj, levice",66
9566,401172,1,0,23,"kosicky kraj, kosice - okolie",12
9567,401246,1,1,19,"trenciansky kraj, nova dubnica",60
9568,401423,1,0,0,"nitriansky kraj, levice",19
9569,401526,1,0,20,"nitriansky kraj, nove zamky",43
9570,401587,1,0,0,"presovsky kraj, stropkov",97
9571,401646,1,0,0,"banskobystricky kraj, revuca",83
9572,401705,1,0,18,"banskobystricky kraj, velky krtis",71
9573,401860,1,0,0,"banskobystricky kraj, brezno",12
9574,401908,1,1,17,"kosicky kraj, spisska nova ves",72
9575,401993,1,1,24,"nitriansky kraj, sala",19
9576,402295,1,1,20,"banskobystricky kraj, velky krtis",86
9580,402786,1,1,0,"kosicky kraj, michalovce",45
9578,402718,1,1,18,"kosicky kraj, trebisov",45
9581,402827,1,1,0,"presovsky kraj, presov",57
9577,402629,1,1,19,"presovsky kraj, presov",79
9579,402779,0,0,0,"zahranicie, zahranicie - gb",81
9584,402940,1,1,18,"zahranicie, zahranicie - kanada",78
9585,402944,1,0,0,"kosicky kraj, spisska nova ves",91
9582,402903,1,1,0,"kosicky kraj, medzev",86
9583,402909,1,1,18,"kosicky kraj, spisska nova ves",78
9587,403066,1,0,18,"trenciansky kraj, brezova pod bradlom",38
9586,403047,1,1,17,"nitriansky kraj, nove zamky",33
9588,403544,1,1,20,"kosicky kraj, kosice - okolie",66
9589,404395,1,1,21,"presovsky kraj, presov",62
9590,404500,1,1,0,"zilinsky kraj, trstena",31
9591,404601,1,1,0,"nitriansky kraj, komarno",81
9592,404705,1,0,0,"presovsky kraj, poprad",45
9593,405001,1,1,0,"nitriansky kraj, sahy",38
9596,405196,1,0,20,"presovsky kraj, presov",48
9594,405086,1,1,0,"trnavsky kraj, dunajska streda",69
9595,405174,1,0,0,"nitriansky kraj, sahy",64
9598,405301,1,1,21,"kosicky kraj, kosice - ostatne",14
9601,405486,1,0,18,"nitriansky kraj, sala",64
9603,405513,1,1,18,"nitriansky kraj, sala",12
9606,405543,1,1,0,"trnavsky kraj, galanta",64
9604,405520,1,1,0,"nitriansky kraj, sala",83
9602,405489,1,1,0,"trnavsky kraj, galanta",59
9599,405474,1,1,0,"trnavsky kraj, galanta",64
9600,405476,1,0,0,"trnavsky kraj, sladkovicovo",53
9607,405547,1,0,19,"nitriansky kraj, sala",14
9597,405299,1,1,18,"kosicky kraj, roznava",50
9608,405597,1,1,0,"nitriansky kraj, sala",67
9605,405535,1,0,18,"nitriansky kraj, sala",66
9610,405710,1,0,20,"presovsky kraj, presov",76
9611,405772,1,0,0,"nitriansky kraj, sahy",69
9609,405684,1,1,0,"kosicky kraj, roznava",72
9612,405936,1,1,0,"nitriansky kraj, sahy",53
9613,405950,1,1,20,"nitriansky kraj, zeliezovce",78
9614,406142,1,1,20,"presovsky kraj, presov",83
9617,406308,1,1,18,"presovsky kraj, vranov nad toplou",83
9615,406265,1,0,0,"presovsky kraj, vranov nad toplou",47
9616,406271,1,0,0,"presovsky kraj, hanusovce nad toplou",71
9618,406365,1,0,13,"presovsky kraj, vranov nad toplou",71
9619,406644,1,1,20,"banskobystricky kraj, detva",59
9620,406661,1,1,0,"kosicky kraj, kosice - zapad",57
9621,406942,0,1,18,"presovsky kraj, vranov nad toplou",91
9622,406979,1,1,19,"presovsky kraj, humenne",21
9623,407036,1,0,0,"presovsky kraj, presov",81
9624,407058,1,1,17,"presovsky kraj, vranov nad toplou",76
9625,407098,1,1,27,"kosicky kraj, kosice - barca",31
9626,407100,1,1,19,"presovsky kraj, vranov nad toplou",84
9627,407513,1,1,17,"zahranicie, zahranicie - gb",71
9628,407526,1,1,23,"presovsky kraj, kezmarok",72
9630,407796,1,1,27,"kosicky kraj, kosice - sidlisko tahanovce",12
9631,407852,1,1,0,"kosicky kraj, kosice - okolie",86
9629,407760,1,1,19,"presovsky kraj, vranov nad toplou",76
9634,408092,1,1,24,"nitriansky kraj, nitra",64
9632,408079,1,1,0,"presovsky kraj, vranov nad toplou",95
9635,408107,0,1,0,"presovsky kraj, presov",34
9633,408086,1,1,0,"kosicky kraj, strazske",66
9636,408133,1,1,19,"zahranicie, zahranicie - gb",78
9639,408275,1,1,0,"zahranicie, zahranicie - gb",91
9640,408288,1,1,17,"zahranicie, zahranicie - gb",28
9641,408290,1,1,19,"kosicky kraj, trebisov",84
9637,408191,1,1,19,"kosicky kraj, kosice - krasna nad hornadom",34
9638,408195,1,0,0,"presovsky kraj, vranov nad toplou",72
9642,408336,1,1,0,"zahranicie, zahranicie - ostatne",67
9645,408362,1,1,0,"nitriansky kraj, hurbanovo",69
9643,408338,0,0,19,"presovsky kraj, bardejov",98
9646,408364,1,0,20,"nitriansky kraj, komarno",55
9644,408340,1,1,0,"presovsky kraj, vranov nad toplou",79
9647,408476,1,0,16,"nitriansky kraj, komarno",52
9651,408632,1,1,0,"presovsky kraj, vranov nad toplou",83
9650,408621,1,1,0,"kosicky kraj, roznava",76
9652,408639,1,1,20,"presovsky kraj, vranov nad toplou",69
9648,408536,0,0,19,"zahranicie, zahranicie - gb",34
9656,408736,1,1,0,"zahranicie, zahranicie - ostatne",81
9653,408644,1,1,0,"kosicky kraj, kosice - okolie",53
9654,408686,1,1,0,"presovsky kraj, humenne",59
9655,408734,1,1,17,"kosicky kraj, michalovce",81
9649,408600,1,1,0,"zahranicie, zahranicie - gb",12
9657,408884,1,1,0,"kosicky kraj, roznava",67
9658,409283,1,1,17,"banskobystricky kraj, velky krtis",81
9659,409314,1,1,0,"zahranicie, zahranicie - gb",53
9660,409458,1,1,0,"nitriansky kraj, sala",16
9661,409606,1,1,19,"zahranicie, zahranicie - ostatne",81
9662,409610,1,1,20,"presovsky kraj, vranov nad toplou",74
9663,409626,1,1,23,"banskobystricky kraj, filakovo",66
9664,409691,1,0,21,"nitriansky kraj, nitra",62
9665,409884,1,0,17,"kosicky kraj, kosice - okolie",67
9666,410003,1,0,18,"presovsky kraj, humenne",21
9668,410103,1,1,0,"zahranicie, zahranicie - gb",47
9667,410093,0,1,0,"kosicky kraj, kosice - stare mesto",72
9669,410257,1,1,25,"nitriansky kraj, zeliezovce",72
9673,410389,1,0,0,"zahranicie, zahranicie - ostatne",66
9670,410340,1,1,22,"banskobystricky kraj, kremnica",76
9671,410367,1,1,0,"kosicky kraj, dobsina",36
9672,410378,1,0,19,"kosicky kraj, dobsina",78
9674,410548,1,1,20,"presovsky kraj, vranov nad toplou",78
9675,410761,1,1,22,"presovsky kraj, humenne",72
9676,411049,1,1,20,"presovsky kraj, humenne",36
9677,411108,1,0,0,"trenciansky kraj, banovce nad bebravou",21
9679,411271,1,1,0,"bratislavsky kraj, malacky",60
9681,411303,1,1,0,"bratislavsky kraj, malacky",78
9680,411295,1,0,0,"bratislavsky kraj, malacky",31
9678,411270,0,0,17,"trnavsky kraj, holic",83
9682,411419,1,0,0,"bratislavsky kraj, malacky",21
9684,411514,1,1,19,"zahranicie, zahranicie - kanada",14
